vistoria_id,data,tecnico,regiao,tipo,conforme,causa,multa_valor,checklist_score,tempo_minutos,reincidencia,equipamento
1622,2025-11-23,tec_10,Leste,reparo,True,,0.0,0.73,88,False,ROTEADOR
1623,2026-02-05,tec_06,Centro,auditoria,True,,0.0,0.82,77,False,ONU
1624,2025-08-03,tec_02,Sul,auditoria,True,,0.0,0.77,69,False,CABO
1625,2026-02-01,tec_10,Oeste,reparo,True,,0.0,0.88,55,False,ROTEADOR
1626,2026-06-11,tec_08,Oeste,instalacao,True,,0.0,0.95,77,False,ONU
1627,2025-08-08,tec_04,Centro,reparo,True,,0.0,0.8,38,False,ROTEADOR
1628,2025-08-17,tec_10,Centro,instalacao,True,,0.0,0.89,52,True,ROTEADOR
1629,2026-05-30,tec_06,Centro,instalacao,True,,0.0,0.8,77,False,ROTEADOR
1630,2026-06-09,tec_10,Sul,reparo,True,,0.0,0.73,80,False,ROTEADOR
1631,2026-02-25,tec_11,Sul,instalacao,True,,0.0,0.95,89,False,CABO
1632,2025-10-11,tec_11,Oeste,auditoria,True,,0.0,0.76,78,False,ONU
1633,2026-01-28,tec_11,Oeste,instalacao,True,,0.0,0.76,78,False,ONU
1634,2025-12-06,tec_04,Oeste,instalacao,True,,0.0,0.84,76,False,ONU
1635,2025-11-20,tec_01,Sul,instalacao,True,,0.0,0.96,81,False,ONU
1636,2025-08-02,tec_06,Norte,instalacao,True,,0.0,0.82,77,False,ROTEADOR
1637,2026-04-19,tec_03,Oeste,auditoria,False,sobra_fibra,0.0,0.59,157,False,ONU
1638,2026-04-26,tec_06,Norte,instalacao,True,,0.0,0.93,62,False,ONU
1639,2026-04-28,tec_08,Norte,reparo,True,,0.0,0.92,42,False,ONU
1640,2025-09-13,tec_05,Oeste,instalacao,True,,0.0,0.95,36,False,CABO
1641,2025-07-28,tec_11,Centro,auditoria,True,,0.0,0.79,70,False,ROTEADOR
1642,2025-10-30,tec_02,Leste,auditoria,True,,0.0,0.97,60,False,ROTEADOR
1643,2025-09-21,tec_05,Leste,instalacao,False,ancoragem_cabo,210.16,0.78,200,True,ONU
1644,2025-08-21,tec_06,Oeste,reparo,True,,0.0,0.86,57,False,ROTEADOR
1645,2025-07-27,tec_12,Centro,reparo,True,,0.0,0.84,76,False,ONU
1646,2025-08-26,tec_06,Oeste,reparo,True,,0.0,0.99,88,False,ROTEADOR
1647,2025-12-11,tec_07,Sul,auditoria,False,identificacao_porta,531.03,0.37,126,True,ROTEADOR
1648,2026-04-19,tec_07,Oeste,reparo,False,vedacao_cto,0.0,0.81,101,False,CABO
1649,2026-02-05,tec_01,Sul,instalacao,True,,0.0,0.99,45,False,ONU
1650,2026-02-18,tec_07,Norte,auditoria,True,,0.0,0.78,48,False,ROTEADOR
1651,2025-10-14,tec_07,Leste,reparo,False,ancoragem_cabo,322.56,0.46,108,True,ONU
1652,2026-06-16,tec_04,Leste,reparo,True,,0.0,0.85,90,False,ONU
1653,2026-05-02,tec_07,Oeste,auditoria,True,,0.0,0.74,56,False,ROTEADOR
1654,2026-05-03,tec_11,Oeste,auditoria,True,,0.0,0.72,67,False,CABO
1655,2026-04-13,tec_06,Leste,auditoria,True,,0.0,0.77,66,False,ONU
1656,2025-09-11,tec_12,Oeste,reparo,True,,0.0,0.99,66,False,ROTEADOR
1657,2025-11-12,tec_05,Leste,reparo,False,identificacao_porta,0.0,0.45,130,False,CABO
1658,2026-06-02,tec_09,Oeste,instalacao,True,,0.0,0.77,38,True,CABO
1659,2025-08-29,tec_12,Norte,instalacao,True,,0.0,0.73,57,False,ROTEADOR
1660,2025-09-14,tec_02,Centro,reparo,True,,0.0,0.96,46,False,ROTEADOR
1661,2026-04-25,tec_11,Centro,auditoria,True,,0.0,0.93,46,False,ROTEADOR
1662,2025-12-16,tec_11,Norte,reparo,False,identificacao_porta,780.49,0.67,197,False,ONU
1663,2026-05-18,tec_11,Norte,auditoria,True,,0.0,0.72,37,False,ROTEADOR
1664,2026-04-18,tec_12,Oeste,auditoria,False,identificacao_porta,0.0,0.74,185,True,CABO
1665,2026-01-21,tec_05,Centro,reparo,False,ancoragem_cabo,425.77,0.39,173,True,ONU
1666,2025-12-06,tec_12,Leste,reparo,False,identificacao_porta,479.95,0.5,147,False,ROTEADOR
1667,2026-02-02,tec_07,Oeste,auditoria,True,,0.0,0.84,62,False,ONU
1668,2026-06-17,tec_11,Centro,reparo,False,vedacao_cto,487.29,0.59,100,False,ONU
1669,2025-11-05,tec_11,Oeste,instalacao,True,,0.0,0.73,39,False,CABO
1671,2025-10-02,tec_11,Centro,auditoria,True,,0.0,0.84,80,False,ROTEADOR
1672,2025-11-13,tec_08,Centro,auditoria,False,identificacao_porta,792.87,0.75,123,False,ROTEADOR
1673,2025-07-07,tec_01,Norte,instalacao,True,,0.0,0.91,90,False,ONU
1675,2025-07-09,tec_04,Norte,instalacao,True,,0.0,0.73,65,False,ONU
1676,2025-12-02,tec_09,Sul,auditoria,True,,0.0,0.84,42,True,ONU
1677,2026-02-16,tec_08,Sul,reparo,True,,0.0,0.88,88,False,ROTEADOR
1678,2026-01-29,tec_12,Leste,auditoria,False,vedacao_cto,495.0,0.63,152,False,ONU
1679,2026-03-28,tec_04,Centro,reparo,False,identificacao_porta,0.0,0.6,150,True,ROTEADOR
1680,2025-07-11,tec_08,Centro,reparo,False,identificacao_porta,635.06,0.56,177,False,ROTEADOR
1681,2025-11-28,tec_11,Centro,auditoria,True,,0.0,0.84,78,False,ROTEADOR
1682,2026-06-19,tec_10,Leste,instalacao,False,identificacao_porta,0.0,0.37,102,False,ONU
1683,2025-07-10,tec_09,Oeste,instalacao,True,,0.0,0.91,46,False,ONU
1684,2026-05-13,tec_06,Centro,instalacao,True,,0.0,0.86,56,False,ONU
1685,2026-06-19,tec_05,Norte,auditoria,True,,0.0,0.75,38,False,CABO
1686,2026-05-09,tec_02,Oeste,instalacao,False,identificacao_porta,651.97,0.75,116,False,ROTEADOR
1687,2026-03-13,tec_08,Sul,auditoria,True,,0.0,0.9,56,False,ROTEADOR
1688,2025-07-04,tec_07,Norte,reparo,False,vedacao_cto,448.97,0.49,186,False,ROTEADOR
1689,2025-09-09,tec_07,Sul,auditoria,True,,0.0,0.83,64,False,ROTEADOR
1690,2025-07-06,tec_01,Centro,reparo,True,,0.0,0.74,56,False,ONU
1691,2026-05-25,tec_01,Sul,reparo,True,,0.0,0.99,80,False,ROTEADOR
1692,2026-06-24,tec_07,Centro,reparo,True,,0.0,0.93,57,True,CABO
1693,2026-02-14,tec_03,Leste,auditoria,False,vedacao_cto,438.1,0.64,193,False,ROTEADOR
1694,2025-12-19,tec_02,Oeste,reparo,True,,0.0,0.97,68,False,ONU
1695,2025-12-22,tec_09,Leste,auditoria,True,,0.0,0.73,85,False,ONU
1696,2026-03-16,tec_12,Leste,reparo,True,,0.0,0.82,75,False,ONU
1697,2026-04-20,tec_02,Norte,auditoria,True,,0.0,1.0,86,False,ONU
1698,2026-05-01,tec_11,Centro,auditoria,True,,0.0,0.91,87,False,ROTEADOR
1699,2025-12-15,tec_12,Sul,auditoria,True,,0.0,0.94,64,False,ONU
1700,2025-09-05,tec_02,Oeste,instalacao,True,,0.0,0.82,68,False,ONU
1701,2026-05-22,tec_05,Centro,reparo,True,,0.0,0.98,66,False,ROTEADOR
1703,2026-01-26,tec_02,Sul,reparo,True,,0.0,0.8,68,False,ROTEADOR
1704,2025-07-15,tec_05,Leste,reparo,True,,0.0,0.89,38,False,ONU
1705,2026-03-08,tec_03,Leste,instalacao,False,identificacao_porta,523.88,0.34,147,False,ROTEADOR
1706,2025-09-09,tec_10,Oeste,auditoria,True,,0.0,0.85,63,False,ONU
1707,2026-01-15,tec_11,Leste,auditoria,True,,0.0,0.87,77,False,ROTEADOR
1708,2026-05-19,tec_12,Leste,instalacao,False,identificacao_porta,476.97,0.61,169,False,ONU
1709,2026-03-15,tec_04,Norte,auditoria,True,,0.0,0.98,46,False,ROTEADOR
1710,2026-04-23,tec_12,Leste,instalacao,False,identificacao_porta,744.79,0.63,92,False,ROTEADOR
1711,2025-08-16,tec_06,Sul,auditoria,True,,0.0,0.77,44,False,ONU
1712,2026-05-11,tec_11,Norte,reparo,True,,0.0,0.92,54,False,ONU
1713,2025-08-31,tec_05,Leste,reparo,True,,0.0,0.89,50,False,ONU
1714,2026-02-23,tec_05,Centro,instalacao,True,,0.0,0.73,75,True,ONU
1715,2026-04-11,tec_11,Norte,auditoria,True,,0.0,0.88,63,False,ONU
1717,2025-09-24,tec_05,Norte,auditoria,False,vedacao_cto,0.0,0.57,138,False,ROTEADOR
1719,2025-12-10,tec_04,Centro,reparo,False,outros,0.0,0.65,124,False,ROTEADOR
1720,2026-06-20,tec_10,Leste,reparo,False,identificacao_porta,0.0,0.63,161,False,ONU
1721,2026-05-29,tec_02,Oeste,auditoria,True,,0.0,0.97,87,False,ROTEADOR
1722,2025-09-29,tec_10,Norte,reparo,True,,0.0,1.0,42,False,ONU
1723,2025-11-21,tec_12,Sul,instalacao,True,,0.0,0.77,87,False,ONU
1724,2026-01-02,tec_04,Leste,instalacao,False,vedacao_cto,693.71,0.69,171,False,CABO
1725,2026-06-03,tec_03,Leste,reparo,False,identificacao_porta,698.39,0.63,106,False,ROTEADOR
1726,2025-10-07,tec_12,Centro,auditoria,True,,0.0,0.99,78,False,ROTEADOR
1727,2026-05-25,tec_01,Leste,reparo,False,identificacao_porta,0.0,0.77,142,False,CABO
1728,2025-10-23,tec_09,Centro,reparo,False,identificacao_porta,533.88,0.59,163,False,ROTEADOR
1729,2025-10-09,tec_02,Sul,reparo,True,,0.0,0.9,41,True,CABO
1730,2025-11-06,tec_11,Oeste,auditoria,True,,0.0,0.99,88,True,CABO
1731,2026-05-14,tec_02,Leste,instalacao,True,,0.0,0.85,42,False,ROTEADOR
1732,2026-06-21,tec_06,Norte,reparo,True,,0.0,0.98,63,True,CABO
1733,2026-04-13,tec_02,Centro,instalacao,False,vedacao_cto,645.83,0.52,190,False,ROTEADOR
1734,2026-05-14,tec_07,Norte,reparo,True,,0.0,0.91,36,False,CABO
1735,2025-08-04,tec_02,Leste,instalacao,False,identificacao_porta,542.16,0.8,151,False,ONU
1736,2025-12-07,tec_01,Oeste,instalacao,True,,0.0,0.9,57,False,ONU
1737,2025-12-23,tec_08,Centro,instalacao,False,ancoragem_cabo,271.22,0.58,194,False,ONU
1738,2025-10-12,tec_04,Norte,instalacao,True,,0.0,0.91,79,False,ROTEADOR
1739,2025-12-19,tec_10,Oeste,reparo,True,,0.0,0.77,64,False,ROTEADOR
1740,2025-10-26,tec_11,Norte,instalacao,True,,0.0,0.85,84,False,ONU
1741,2025-07-04,tec_04,Leste,reparo,True,,0.0,0.73,42,False,ONU
1742,2025-07-16,tec_06,Oeste,auditoria,True,,0.0,0.78,51,False,ONU
1743,2025-09-29,tec_03,Leste,instalacao,False,ancoragem_cabo,436.22,0.31,104,False,ONU
1744,2026-06-04,tec_06,Sul,instalacao,True,,0.0,0.94,74,False,ROTEADOR
1745,2026-01-10,tec_04,Norte,instalacao,True,,0.0,0.84,75,False,ONU
1746,2025-11-28,tec_04,Norte,auditoria,True,,0.0,0.73,85,False,CABO
1747,2025-08-11,tec_08,Sul,auditoria,True,,0.0,0.89,45,False,ONU
1748,2026-06-30,tec_08,Centro,auditoria,True,,0.0,0.92,66,False,ONU
1749,2025-10-21,tec_11,Centro,auditoria,True,,0.0,0.79,48,False,ONU
1750,2025-09-07,tec_05,Oeste,reparo,True,,0.0,0.87,49,False,ROTEADOR
1751,2026-02-07,tec_07,Oeste,reparo,False,identificacao_porta,493.52,0.47,172,True,ROTEADOR
1752,2025-08-10,tec_09,Norte,auditoria,False,identificacao_porta,480.12,0.35,115,False,ROTEADOR
1753,2026-05-06,tec_05,Leste,auditoria,False,ancoragem_cabo,0.0,0.71,91,False,ONU
1754,2026-06-01,tec_07,Leste,reparo,False,outros,0.0,0.84,119,False,ROTEADOR
1755,2026-02-25,tec_10,Sul,auditoria,True,,0.0,0.94,55,False,ROTEADOR
1756,2026-02-16,tec_07,Oeste,auditoria,True,,0.0,0.76,90,False,ONU
1757,2026-01-31,tec_06,Norte,auditoria,True,,0.0,0.93,79,False,ONU
1758,2025-09-17,tec_01,Leste,auditoria,False,sobra_fibra,0.0,0.61,163,False,CABO
1759,2025-10-05,tec_02,Oeste,reparo,True,,0.0,0.99,75,False,ROTEADOR
1760,2026-06-18,tec_09,Norte,auditoria,True,,0.0,0.78,59,False,ONU
1762,2026-01-16,tec_08,Norte,reparo,True,,0.0,0.76,48,False,ROTEADOR
1764,2026-04-18,tec_09,Oeste,instalacao,True,,0.0,0.88,82,True,ONU
1765,2025-09-28,tec_05,Oeste,auditoria,True,,0.0,0.89,62,False,ONU
1766,2025-07-23,tec_07,Sul,instalacao,False,vedacao_cto,666.52,0.45,179,False,ROTEADOR
1767,2026-01-05,tec_09,Sul,reparo,True,,0.0,0.93,55,False,ONU
1768,2025-08-07,tec_01,Sul,auditoria,True,,0.0,0.85,56,False,ROTEADOR
1769,2025-09-08,tec_05,Sul,instalacao,False,identificacao_porta,496.92,0.57,146,True,ONU
1770,2025-09-29,tec_01,Leste,instalacao,False,identificacao_porta,0.0,0.51,176,False,ROTEADOR
1771,2026-06-11,tec_12,Oeste,instalacao,True,,0.0,0.73,75,False,ONU
1773,2025-07-08,tec_07,Sul,instalacao,True,,0.0,0.91,49,False,ONU
1774,2025-07-23,tec_03,Norte,auditoria,True,,0.0,0.81,70,False,ROTEADOR
1775,2025-08-31,tec_07,Centro,auditoria,True,,0.0,0.81,35,False,CABO
1776,2026-06-02,tec_08,Leste,instalacao,False,identificacao_porta,520.61,0.5,166,False,ONU
1777,2025-08-18,tec_03,Norte,auditoria,False,ancoragem_cabo,0.0,0.68,178,True,ONU
1778,2026-06-07,tec_06,Sul,auditoria,True,,0.0,0.89,72,False,CABO
1779,2025-07-07,tec_09,Centro,instalacao,True,,0.0,0.97,54,True,ROTEADOR
1780,2026-01-08,tec_02,Oeste,auditoria,True,,0.0,0.83,76,True,ONU
1781,2025-09-07,tec_12,Centro,reparo,True,,0.0,0.93,68,False,CABO
1782,2025-12-17,tec_01,Oeste,reparo,True,,0.0,0.74,77,False,ONU
1783,2026-02-12,tec_09,Sul,reparo,True,,0.0,0.86,47,True,ONU
1784,2026-04-08,tec_02,Sul,instalacao,False,identificacao_porta,0.0,0.43,129,True,ONU
1785,2025-11-24,tec_10,Sul,instalacao,False,documentacao,241.67,0.41,136,False,ONU
1786,2026-02-07,tec_09,Sul,reparo,True,,0.0,0.94,36,False,ROTEADOR
1787,2026-04-10,tec_10,Oeste,reparo,True,,0.0,0.85,64,False,ROTEADOR
1788,2026-02-26,tec_06,Centro,instalacao,False,documentacao,0.0,0.3,137,False,ONU
1789,2025-12-05,tec_06,Oeste,auditoria,True,,0.0,0.83,37,False,ONU
1790,2026-02-09,tec_03,Norte,auditoria,True,,0.0,0.93,57,False,ONU
1791,2026-01-14,tec_12,Oeste,reparo,True,,0.0,0.79,37,False,ONU
1792,2026-05-27,tec_01,Leste,auditoria,False,identificacao_porta,631.34,0.82,174,False,ROTEADOR
1793,2026-01-13,tec_11,Norte,instalacao,True,,0.0,0.97,68,False,ROTEADOR
1794,2026-03-14,tec_05,Oeste,reparo,True,,0.0,0.83,54,False,ROTEADOR
1795,2025-11-15,tec_06,Norte,auditoria,False,identificacao_porta,0.0,0.52,194,False,ROTEADOR
1796,2026-06-01,tec_07,Norte,auditoria,True,,0.0,0.77,46,False,ROTEADOR
1797,2025-10-17,tec_02,Sul,auditoria,True,,0.0,0.77,83,False,ROTEADOR
1798,2025-09-24,tec_02,Oeste,auditoria,True,,0.0,0.75,39,False,CABO
1799,2025-07-05,tec_11,Centro,reparo,False,vedacao_cto,0.0,0.3,102,False,ROTEADOR
1800,2026-02-28,tec_05,Norte,auditoria,True,,0.0,0.81,78,False,CABO
1801,2026-05-09,tec_11,Leste,reparo,True,,0.0,0.81,41,True,ONU
1802,2026-03-29,tec_01,Oeste,instalacao,False,identificacao_porta,0.0,0.75,174,False,ROTEADOR
1803,2025-12-12,tec_01,Centro,instalacao,True,,0.0,0.73,86,False,CABO
1804,2025-08-11,tec_07,Oeste,reparo,False,vedacao_cto,0.0,0.82,179,False,ROTEADOR
1805,2026-03-24,tec_12,Oeste,instalacao,False,identificacao_porta,434.84,0.69,196,False,ONU
1806,2025-08-29,tec_03,Centro,reparo,True,,0.0,0.79,45,False,CABO
1807,2025-12-15,tec_01,Norte,auditoria,True,,0.0,0.78,51,False,ONU
1808,2025-08-16,tec_11,Norte,auditoria,True,,0.0,0.78,71,False,ROTEADOR
1809,2026-01-12,tec_07,Centro,reparo,True,,0.0,0.99,62,False,CABO
1810,2025-12-22,tec_02,Sul,reparo,False,identificacao_porta,741.33,0.71,138,False,ONU
1811,2026-01-15,tec_09,Norte,auditoria,True,,0.0,0.82,78,False,ONU
1812,2026-01-19,tec_10,Sul,auditoria,False,sobra_fibra,154.73,0.47,177,False,ONU
1813,2026-06-25,tec_11,Centro,auditoria,True,,0.0,0.86,79,False,ROTEADOR
1814,2026-01-09,tec_08,Centro,instalacao,False,ancoragem_cabo,0.0,0.38,193,False,ONU
1815,2025-12-01,tec_08,Norte,instalacao,True,,0.0,0.96,36,False,ROTEADOR
1816,2026-01-17,tec_06,Leste,reparo,False,documentacao,0.0,0.46,160,False,ROTEADOR
1817,2026-06-29,tec_01,Sul,auditoria,True,,0.0,0.88,63,False,ROTEADOR
1818,2025-10-09,tec_04,Leste,instalacao,True,,0.0,0.92,71,False,ROTEADOR
1819,2025-07-29,tec_11,Sul,reparo,False,identificacao_porta,0.0,0.4,173,False,ROTEADOR
1820,2025-07-18,tec_12,Oeste,auditoria,True,,0.0,0.8,73,False,ONU
1821,2026-02-23,tec_11,Oeste,auditoria,True,,0.0,0.8,76,False,ONU
1822,2026-06-08,tec_02,Norte,instalacao,True,,0.0,0.88,71,False,ROTEADOR
1823,2026-05-27,tec_07,Norte,instalacao,True,,0.0,0.76,55,True,ROTEADOR
1824,2026-04-01,tec_01,Centro,auditoria,True,,0.0,0.74,88,False,ONU
1825,2025-10-01,tec_11,Norte,instalacao,True,,0.0,0.72,63,False,CABO
1826,2025-08-14,tec_04,Norte,auditoria,False,outros,209.07,0.32,159,True,ROTEADOR
1827,2025-11-28,tec_09,Norte,instalacao,True,,0.0,0.88,79,False,CABO
1828,2026-06-05,tec_04,Leste,auditoria,True,,0.0,0.77,54,False,ROTEADOR
1829,2025-12-31,tec_09,Sul,auditoria,True,,0.0,0.84,70,False,ONU
1830,2025-11-08,tec_07,Oeste,instalacao,False,identificacao_porta,0.0,0.38,124,False,ROTEADOR
1831,2026-03-19,tec_11,Sul,auditoria,True,,0.0,0.76,85,False,ROTEADOR
1832,2026-03-30,tec_02,Norte,instalacao,False,vedacao_cto,433.41,0.34,124,True,ONU
1833,2025-10-22,tec_07,Sul,instalacao,True,,0.0,0.98,46,False,CABO
1834,2026-06-24,tec_02,Leste,reparo,True,,0.0,0.8,41,False,ROTEADOR
1835,2026-06-13,tec_03,Sul,reparo,True,,0.0,0.89,89,False,ONU
1836,2025-09-18,tec_11,Centro,instalacao,True,,0.0,0.88,52,True,ROTEADOR
1837,2026-06-27,tec_11,Leste,instalacao,True,,0.0,0.82,64,False,ROTEADOR
1838,2025-10-26,tec_12,Leste,auditoria,False,identificacao_porta,436.06,0.82,100,True,CABO
1839,2025-11-24,tec_10,Sul,instalacao,True,,0.0,0.96,62,False,ONU
1840,2026-03-30,tec_11,Sul,auditoria,True,,0.0,0.89,88,False,CABO
1841,2026-06-04,tec_06,Oeste,auditoria,True,,0.0,0.97,68,False,ONU
1842,2026-03-26,tec_11,Norte,instalacao,True,,0.0,0.82,43,False,CABO
1843,2025-08-27,tec_03,Norte,reparo,True,,0.0,0.95,89,False,ONU
1844,2025-07-02,tec_05,Norte,reparo,True,,0.0,0.78,54,False,ONU
1845,2026-03-07,tec_08,Centro,instalacao,True,,0.0,0.85,54,False,CABO
1846,2025-07-05,tec_03,Norte,auditoria,True,,0.0,0.74,67,False,ONU
1847,2026-06-02,tec_01,Oeste,reparo,True,,0.0,0.82,58,False,ONU
1848,2026-06-02,tec_02,Sul,reparo,True,,0.0,0.82,62,True,CABO
1849,2026-02-01,tec_01,Sul,reparo,False,identificacao_porta,666.1,0.39,124,True,ONU
1850,2026-01-21,tec_12,Oeste,auditoria,False,identificacao_porta,443.15,0.76,92,True,ONU
1851,2025-12-23,tec_04,Leste,auditoria,False,vedacao_cto,333.05,0.3,144,False,ONU
1852,2025-08-28,tec_04,Sul,instalacao,False,sobra_fibra,276.62,0.44,193,True,ONU
1853,2025-09-15,tec_10,Centro,instalacao,True,,0.0,0.73,47,False,ROTEADOR
1854,2026-01-11,tec_02,Oeste,instalacao,True,,0.0,0.9,49,False,CABO
1855,2025-12-03,tec_07,Oeste,auditoria,True,,0.0,0.98,80,False,ROTEADOR
1856,2026-06-04,tec_01,Leste,instalacao,True,,0.0,0.85,73,False,ONU
1857,2025-08-27,tec_06,Sul,reparo,True,,0.0,0.87,90,False,ONU
